row_id,source_index,category,duplicate_group,partition
5cedc9b54521abfd8d0c,1392,exchange_via_app,1373,development
5cf30e4cef92feed7461,4689,direct_debit_payment_not_recognised,4605,development
5cfb052883f4676c340b,3029,getting_virtual_card,2977,development
5d007070c99141fcff69,6368,transaction_charged_twice,6249,development
5d00a21f4999010b5b2f,4959,declined_cash_withdrawal,4869,development
5d0255f3e52c6e00de7f,2852,transfer_not_received_by_recipient,2801,development
5d0bf9de8c73dd802358,7130,beneficiary_not_allowed,6989,development
5d18f312b6184e3415fe,373,exchange_rate,369,development
5d2119fcb2c235fa151b,6559,verify_source_of_funds,6431,development
5d2eaec5000417c1fece,1334,card_not_working,1315,development
5d37a60bcf8e9d03e2ff,9299,activate_my_card,9118,development
5d3951e46340e1919d61,8800,cash_withdrawal_not_recognised,8626,development
5d4bfe515a3e4acee682,1564,age_limit,1540,development
5d516560be9e005fca3c,418,card_payment_wrong_exchange_rate,413,development
5d705e5c343a45b5759b,868,pending_cash_withdrawal,856,development
5d74fca795be6042aa55,9858,verify_my_identity,9670,development
5d83a9a7150f0ec76ce3,9871,verify_my_identity,9681,development
5d9895f971c9f696e1b6,4827,passcode_forgotten,4740,development
5dab8558ba6e589450f1,7307,transfer_fee_charged,7165,development
5dada7f4db4c681d4a36,1922,top_up_by_bank_transfer_charge,1893,development
5db6a58e04daa92ba7ba,4119,visa_or_mastercard,4050,development
5dbcf3e180124b37b4f0,7598,transfer_into_account,7453,development
5dcb0061c91f25329fc8,9116,top_up_by_card_charge,8941,development
5dcf00397cd70a55cad2,9277,activate_my_card,9098,development
5dda890f3c7a6419d192,4199,visa_or_mastercard,4127,development
5ddafe92d2bd5c7794fd,3986,unable_to_verify_identity,3919,development
5de504c2cfae710d226b,1239,automatic_top_up,1221,development
5de5dc3f1859ac82e1e4,9780,verify_my_identity,9593,development
5dece6930dbf130a9ee7,9018,exchange_charge,8844,development
5dede44befc1c7333690,2782,transfer_not_received_by_recipient,2731,development
5deec502931cf99c9cd9,4019,get_physical_card,3952,development
5e03b1b85024dee96a3f,1482,lost_or_stolen_card,1462,development
5e175af385c1a194da19,5587,declined_transfer,5487,development
5e21dd51dd20f47941cb,323,exchange_rate,321,development
5e23ea4c33f27d13a818,7740,verify_top_up,7594,development
5e2995390f0197f87cfe,399,exchange_rate,394,development
5e37b09608b9c891bccd,3345,balance_not_updated_after_cheque_or_cash_deposit,3285,development
5e38f60041d182d373d6,533,card_payment_wrong_exchange_rate,527,development
5e3fb7a457ddadb8f296,9205,activate_my_card,9028,development
5e4503bea4b0998f302e,9334,activate_my_card,9153,development
5e5b286bd5427d389602,1520,lost_or_stolen_card,1499,development
5e5c135fd6ae5603df30,3517,card_payment_not_recognised,3455,development
5e613ac312544e923201,8966,exchange_charge,8792,development
5e670d1bf16a37b2fde2,7784,verify_top_up,7630,development
5e6fa306ac6ed6dda358,9588,card_about_to_expire,9405,development
5e70ebf27ea3596683bb,2453,wrong_amount_of_cash_received,2408,development
5e74ee439a95ecdb6669,1590,age_limit,1565,development
5e7f809310f61970e0e0,3701,edit_personal_details,3638,development
5e8348ae2946c81dd374,3064,getting_virtual_card,3012,development
5e83de186dafe056520f,5563,declined_transfer,5463,development
5e9718d3c3702344da54,1133,automatic_top_up,1118,development
5e9d979139a368646824,759,pending_cash_withdrawal,749,development
5e9f42af6b2a84e8a824,7183,transfer_fee_charged,7042,development
5ea9f4d81e91f5f0a805,4308,topping_up_by_card,4231,development
5eac8ab30aff0efcb38e,7255,transfer_fee_charged,7114,development
5ead41ec22267a29f327,1906,top_up_by_bank_transfer_charge,1877,development
5ec117518c80a9e19f2c,1418,exchange_via_app,1399,development
5ed48fc5ad7fb400690b,8219,wrong_exchange_rate_for_cash_withdrawal,8057,development
5eda2ef259b25a0d9f3f,9236,activate_my_card,9059,development
5edccf13abb9aa9ebd6b,6691,transfer_timing,6488,development
5ee96d339064a3a0b8ef,764,pending_cash_withdrawal,754,development
5ef107ec01a43b83ad32,9362,cash_withdrawal_charge,9181,development
5ef7b5e01110acf43323,9497,cash_withdrawal_charge,9315,development
5efbe457779cece10bef,7869,getting_spare_card,7713,development
5f0f039b2f29ea1fcb35,7983,top_up_by_cash_or_cheque,7826,development
5f0fa7796febf22eee2c,2808,transfer_not_received_by_recipient,2757,development
5f36a5ecc987e3454459,5620,declined_transfer,5519,development
5f3b5e31c9c0484d13bd,706,extra_charge_on_statement,697,development
5f403aaf843097d8f604,6195,terminate_account,6079,development
5f48fc49c4e5f571f47d,953,fiat_currency_support,941,development
5f4bda43848e01c7e9fc,8409,get_disposable_virtual_card,8243,development
5f5a04cf4712bdb92b5b,3351,balance_not_updated_after_cheque_or_cash_deposit,3291,development
5f6d550e3c7a56977bf1,3354,balance_not_updated_after_cheque_or_cash_deposit,3293,development
5f7b8a8ea51b603dba16,5542,declined_transfer,5442,development
5f8f0ae739708323dc6a,2807,transfer_not_received_by_recipient,2756,development
5f98e0f9246d0570dc08,637,extra_charge_on_statement,629,development
5fa4045ea62021cf9645,5536,request_refund,5436,development
5fa8f07f9f85ed7c77a6,8587,top_up_failed,8414,development
5fadee9edaae1c4e946f,2979,supported_cards_and_currencies,2927,development
5fb178bac4cb103ae1ee,5516,request_refund,5416,development
5fb4c86ec1e88c5cd5d8,5496,request_refund,5396,development
5fc0717165705706bd05,1021,card_delivery_estimate,1009,development
5fc0ec3c9716dd45d9d3,2656,card_payment_fee_charged,2608,development
5fc753d4b56176c2740e,2685,card_payment_fee_charged,2637,development
5fc7e9a46cfdbee3b197,3214,top_up_reverted,3155,development
5fca62cca5a7eab9e24f,2335,wrong_amount_of_cash_received,2290,development
5fccd47cdcac13af8d2d,8202,virtual_card_not_working,8040,development
5fd31e72f1a625f759b4,8713,balance_not_updated_after_bank_transfer,8539,development
5fd5d99461315163389c,3967,unable_to_verify_identity,3901,development
5fda31151c20261d2fe6,2828,transfer_not_received_by_recipient,2777,development
5fdbacf98b2301c739ec,9414,cash_withdrawal_charge,9232,development
5fdedf728efefef6173e,9465,cash_withdrawal_charge,9283,development
5feacf7e868b71d0deec,7342,receiving_money,7198,development
5ff45c7cec28e3021c8e,1142,automatic_top_up,1127,development
5ff51e7233197091197d,6327,transaction_charged_twice,6209,development
5ff7e591a5a510a26c9e,4706,direct_debit_payment_not_recognised,4622,development
6008f5f091a8339b6ea3,1114,card_delivery_estimate,1099,development
600b621e9725435a65f5,1331,card_not_working,1312,development
602163b45f210635a619,7406,receiving_money,7262,development
602b95e8892f2218413c,2292,top_up_limits,2249,development
602e43b4241bc151cef5,6511,verify_source_of_funds,6388,development
604820fec912bc7ca6a9,9695,apple_pay_or_google_pay,9511,development
60573a82e1acdce645b6,710,extra_charge_on_statement,701,development
6059be10dac0f0802bad,1845,top_up_by_bank_transfer_charge,1817,development
606619f26677379ea80e,1377,exchange_via_app,1358,development
60666e419be3e0350fbc,40,card_arrival,40,development
606781c6c75f223d214a,3528,card_payment_not_recognised,3466,development
607688d78ab6507ef91a,8014,top_up_by_cash_or_cheque,7857,development
60904811e7c2ce57b082,2255,top_up_limits,2216,development
6093e0b367fd653fdc41,5343,lost_or_stolen_phone,5245,development
6095082f276ac1602080,8037,top_up_by_cash_or_cheque,7879,development
60968f07d516d489ad72,5013,declined_cash_withdrawal,4923,development
609a6a195e9940df370d,4438,disposable_card_limits,4358,development
60b18802558e0bbd5d66,1646,age_limit,1619,development
60b315bc24624c054640,6427,transaction_charged_twice,6306,development
60b48b4d7c533f93be28,8760,balance_not_updated_after_bank_transfer,8586,development
60c729996028c3ab11d1,445,card_payment_wrong_exchange_rate,440,development
60cd7706ab012f13f155,9380,cash_withdrawal_charge,9199,development
60dda09190a19c4c011d,5844,declined_card_payment,5739,development
60e440b7a6886643a5d4,3656,edit_personal_details,3594,development
60e7f2045e1e82ceb726,4932,declined_cash_withdrawal,4843,development
60e8d918e8b524f75f1e,6030,pending_transfer,5922,development
60ebb26bd3cc27796e51,9051,exchange_charge,8876,development
60f298764271ee7307dd,734,extra_charge_on_statement,725,development
60f4f0d528891e583951,6135,pending_transfer,5971,development
60f88e54b885e470a1c0,8143,order_physical_card,7982,development
6106203d71ef803a82cb,1116,card_delivery_estimate,1101,development
6108a79811b55ad0ece3,7658,transfer_into_account,7513,development
610bb71ac551adf85f2f,3411,balance_not_updated_after_cheque_or_cash_deposit,3350,development
610d7e126210665689aa,2318,top_up_limits,2273,development
610dab152ab2e33b98a4,4275,topping_up_by_card,4198,development
61114d4632ae4c02c344,2087,cancel_transfer,2050,development
6111f9148a605f8b429d,500,card_payment_wrong_exchange_rate,495,development
61452126692af735dafb,9692,apple_pay_or_google_pay,9508,development
6145c1100c1bef84c235,8970,exchange_charge,8796,development
6149ff64c12a6fa93593,7115,beneficiary_not_allowed,6974,development
614ade9b62d890198644,5647,declined_transfer,5545,development
614ccc0f78c850be4e5d,609,extra_charge_on_statement,603,development
61603ec65a161714545e,3151,card_acceptance,3096,development
6169dfb5576949ca3aff,8044,top_up_by_cash_or_cheque,7886,development
6172a37648f63580a627,6582,verify_source_of_funds,6452,development
6188751bf37a008a2aba,3605,card_payment_not_recognised,3543,development
6193c79cad42ccfe48ad,8181,virtual_card_not_working,8006,development
61951e195b0e54d7721a,2291,top_up_limits,2238,development
61af411de6d8b49cf618,5197,pending_card_payment,5102,development
61b1e877b0229346b607,1540,lost_or_stolen_card,1518,development
61d9d49f0f8b7fffd1ff,6180,terminate_account,6064,development
61e05b12b575efe97b51,1151,automatic_top_up,1136,development
61e355f31dc6a902259f,3142,card_acceptance,3086,development
61e91f9b1bae59516d9d,5130,pending_card_payment,5037,development
61f928b92d2447375844,415,card_payment_wrong_exchange_rate,410,development
61f93705e579f5c1dee6,3039,getting_virtual_card,2987,development
61fc670f133288f31f40,2339,wrong_amount_of_cash_received,2294,development
61ff0e08fd0876d20e7b,4947,declined_cash_withdrawal,4858,development
6208ef7245824fdb1022,9065,top_up_by_card_charge,8890,development
6212b6cf5b3739ddc3a8,7116,beneficiary_not_allowed,6975,development
6219762f73c1109bee95,1012,card_delivery_estimate,1000,development
621ba58bc4ebf7cbeb0d,263,card_linking,261,development
62296aa23451406cd94b,9444,cash_withdrawal_charge,9262,development
622db602b222bcaae465,1811,contactless_not_working,1783,development
6243b607c86f7bbc4ca6,2556,card_payment_fee_charged,2511,development
624bc80204308a0f5f4a,2100,cancel_transfer,2063,development
624ef828e8f87ced927e,4420,disposable_card_limits,4315,development
62677c29e672c9fd1721,4690,direct_debit_payment_not_recognised,4606,development
6267ca6d9c6f64f7b284,7669,transfer_into_account,7524,development
626d62bc0a66bfd010b3,8233,wrong_exchange_rate_for_cash_withdrawal,8071,development
62800d3406fc931066f7,4309,topping_up_by_card,4232,development
62879665456f3e6ddda6,1622,age_limit,1536,development
628aa43824127d30c13d,4310,topping_up_by_card,4233,development
628e2ae5361bf09b21f3,860,pending_cash_withdrawal,848,development
6290e5bc571be9acf541,1805,contactless_not_working,1777,development
62950fdebef761d73540,8605,top_up_failed,8432,development
62a36f128d73dd2ae0ee,7444,failed_transfer,7300,development
62a513c317fc3d232e92,4879,passcode_forgotten,4791,development
62ab31a0c3c13e67dd4e,4532,compromised_card,4450,development
62ce9c05302cfe1ae2c9,1127,automatic_top_up,1112,development
62daca4175159f42cba2,7613,transfer_into_account,7468,development
62e56361a72c230ee25e,9788,verify_my_identity,9601,development
62eb07e8f948abb77b1c,8596,top_up_failed,8423,development
62f7447fd7a042bd6a80,9661,apple_pay_or_google_pay,9478,development
63020b59357eb081ada6,4816,passcode_forgotten,4729,development
63042dd93e2e4bbcbe1e,462,card_payment_wrong_exchange_rate,457,development
6304b95865589a2ba655,4670,direct_debit_payment_not_recognised,4586,development
630e4f761e9b258c705c,7902,getting_spare_card,7746,development
631280de23017a7c4c61,1942,pending_top_up,1913,development
6314c0a8a2bd011be590,7184,transfer_fee_charged,7043,development
6319fdb41f4044dcc400,916,fiat_currency_support,904,development
63254d8c1c7f7bffd352,5566,declined_transfer,5466,development
6326232cc493ef6a96be,1159,automatic_top_up,1144,development
632a578972535365d583,9679,apple_pay_or_google_pay,9496,development
63314bf3e191616c4658,7287,transfer_fee_charged,7145,development
6336747b6c01a03882bf,879,pending_cash_withdrawal,867,development
634ebe0a53e5fb99a4e1,5757,Refund_not_showing_up,5654,development
63529bdb77e244806064,3680,edit_personal_details,3618,development
635b8051e79ac157a06b,7301,transfer_fee_charged,7159,development
6364e914fa8202914313,7815,getting_spare_card,7659,development
6367ce6bb68adad12cc3,9025,exchange_charge,8851,development
6369f1587dbb35e77a6a,5155,pending_card_payment,5061,development
637009a353509823747d,1718,pin_blocked,1691,development
6371fdd847636f001ef2,4672,direct_debit_payment_not_recognised,4588,development
637f04e6b05daf6a8aca,8373,get_disposable_virtual_card,8208,development
637f89902a65547b5d55,7046,beneficiary_not_allowed,6906,development
637fab3d2315f5857250,3202,top_up_reverted,3109,development
6385601d3e37a6600624,753,pending_cash_withdrawal,743,development
638f31f0566cd3c29a8c,1604,age_limit,1578,development
63973bcdded55c5a6551,7605,transfer_into_account,7460,development
63a58a4c5068b2f3d5a7,7495,failed_transfer,7351,development
63acf4a731be33890daa,3498,card_payment_not_recognised,3436,development
63b52bd61d8ba95837df,1064,card_delivery_estimate,1050,development
63b783760b30a35124ca,3290,top_up_reverted,3230,development
63c65a9550876e83a3cf,1471,exchange_via_app,1451,development
63c821680b86e7d1683c,1253,card_not_working,1235,development
63c9c61b78d87370dcfa,4054,get_physical_card,3987,development
63c9ca20cb584e52fac4,6868,reverted_card_payment?,6731,development
63cb32d87e2e694cddab,4663,direct_debit_payment_not_recognised,4579,development
63cfe4a70324dd11e702,6598,transfer_timing,6468,development
63dc8630abc0729013bd,4613,atm_support,4529,development
63e7ea75081d956985e2,1255,card_not_working,1237,development
63edbf859986e5074735,2750,transfer_not_received_by_recipient,2701,development
63efd06b020bdf4ced20,5822,Refund_not_showing_up,5717,development
6434cce0024d74c936ee,4987,declined_cash_withdrawal,4897,development
643ef6ad4aa14d171790,7201,transfer_fee_charged,7060,development
643f69221b03770911c8,9069,top_up_by_card_charge,8894,development
644990bcbaf35e7ed65d,6218,terminate_account,6101,development
6457b15067631318a6ff,2393,wrong_amount_of_cash_received,2348,development
645b47f6edfa06885820,4784,direct_debit_payment_not_recognised,4698,development
645ee5756a83d9144d4b,5041,declined_cash_withdrawal,4950,development
6470d76f80d8369e5137,8924,cash_withdrawal_not_recognised,8750,development
6476a7036305fb172417,2765,transfer_not_received_by_recipient,2716,development
64848129615fca78adba,578,extra_charge_on_statement,572,development
648d99116376c0ca1df9,6945,change_pin,6807,development
64915f46387ec979f319,7910,getting_spare_card,7754,development
64ab6ff83e0ff7f5c860,7139,beneficiary_not_allowed,6998,development
64c03ae9fe7134d3dec7,2305,top_up_limits,2261,development
64cabc7da5dcd4f3198a,1288,card_not_working,1270,development
64dcea713c716c09570a,3238,top_up_reverted,3179,development
64e2f9075b9353f6b45a,3133,card_acceptance,3079,development
64e8b7afc0f7f63534cb,993,fiat_currency_support,981,development
64e94341e0c686ae636b,5372,request_refund,5274,development
64eb9917dc0422618224,4257,topping_up_by_card,4180,development
64efabd3c32c9bc65ba7,9246,activate_my_card,9069,development
64f7e70ae871277e0778,5350,lost_or_stolen_phone,5252,development
650212db4dcfce28c38e,3100,card_acceptance,3046,development
65036b2f68592018068b,3866,why_verify_identity,3800,development
652359b916e63779e7e9,1507,lost_or_stolen_card,1487,development
652a9256173dbc4a593f,3220,top_up_reverted,3161,development
6532a63d21b4f26cfc3b,8549,top_up_failed,8376,development
65340267b96e60ab46a7,3488,card_payment_not_recognised,3426,development
6546886a49033f7f9167,6384,transaction_charged_twice,6265,development
654b679136949bd4877d,7922,getting_spare_card,7766,development
654e0cb9d16bed3919fb,3161,top_up_reverted,3105,development
6557043bc52408380b96,9344,cash_withdrawal_charge,9163,development
6569ee65ee8f7fc99a86,4944,declined_cash_withdrawal,4855,development
656cee3864313b73f908,7650,transfer_into_account,7505,development
656da3213d4edbab67fc,1644,age_limit,1617,development
65898fbef7ec1eb54112,6143,terminate_account,6027,development
6593492d9a8eeb24d743,5724,Refund_not_showing_up,5621,development
659fa4eb062b8567c001,3726,edit_personal_details,3663,development
65a0774fc63c417d61e5,279,card_linking,277,development
65a0b1c21a7cf027f9cf,3725,edit_personal_details,3662,development
65a1259dc7d94f3eb25e,1546,lost_or_stolen_card,1522,development
65a1aa6140eff46b35b5,402,exchange_rate,397,development
65a86b49cd1320ee8f91,6090,pending_transfer,5977,development
65adc066572ff3d248e7,8007,top_up_by_cash_or_cheque,7850,development
65b5c09a6cedb30c55ce,7256,transfer_fee_charged,7115,development
65c10374adf34907da9f,4357,disposable_card_limits,4279,development
65c59a1b626e04f872e5,7707,verify_top_up,7562,development
65cb5e0b190fe8d77e50,2175,cancel_transfer,2137,development
65cc4dabab59210c8c6e,3022,getting_virtual_card,2970,development
65d2ba8a54ca3c07bc7d,9160,top_up_by_card_charge,8984,development
65d34bb8e2e47c89bfb9,9335,activate_my_card,9154,development
65d5eb3675a9406a48e9,1751,pin_blocked,1723,development
65db00d63830e5ab8feb,2061,pending_top_up,2026,development
65dd727a2014f67417fa,4603,atm_support,4519,development
65e919ba90a4fbe8e26c,6163,terminate_account,6047,development
65e9ca002aa549d655e5,4179,visa_or_mastercard,4107,development
65ee3d9f5e870e42611a,4480,compromised_card,4398,development
65f38cb775eab662f92a,4553,atm_support,4471,development
65f3ad7fbba61151e448,8309,wrong_exchange_rate_for_cash_withdrawal,8145,development
65f5861d5cc47cb9a8d7,3691,edit_personal_details,3628,development
65ff122b0b95dfcfeb65,6455,transaction_charged_twice,6332,development
66040db7544b73fb008c,5690,Refund_not_showing_up,5587,development
660aedabdb6db36fa19a,2744,transfer_not_received_by_recipient,2695,development
6612fe7cd1a4e81725e7,2354,wrong_amount_of_cash_received,2309,development
6619b3c81d9c9c4a8178,3576,card_payment_not_recognised,3514,development
661b20697945015f726c,5070,declined_cash_withdrawal,4979,development
66265d5c0f13b8157e6d,5063,declined_cash_withdrawal,4972,development
6637f0deb29e4767f55a,1497,lost_or_stolen_card,1477,development
66396f71a4bb031f9d97,7945,top_up_by_cash_or_cheque,7789,development
6639a541661d2d17fc6e,6286,card_swallowed,6168,development
663ba66aa62000a0a497,5249,pending_card_payment,5152,development
663ff2825bb84b7563bc,9643,card_about_to_expire,9460,development
66404e80003950038828,2544,card_payment_fee_charged,2499,development
664705d3aa1a44acec47,9820,verify_my_identity,9633,development
664e2ae4936f13a6c10b,5422,request_refund,5323,development
66501a5fddf3f917be23,9633,card_about_to_expire,9450,development
66530d2f7c079b155412,3848,why_verify_identity,3782,development
66549131ea0eed1e71c7,7292,transfer_fee_charged,7150,development
66571b7a992e91d13afc,4801,direct_debit_payment_not_recognised,4714,development
6662398efc3fd94f9ffa,827,pending_cash_withdrawal,773,development
667375b2ca3b54cafee4,5185,pending_card_payment,5090,development
66761dd3687bcbd5e3af,7537,failed_transfer,7393,development
667da9359a0a4a70d6d6,3545,card_payment_not_recognised,3483,development
669a75b0af4d617d1ec3,6873,reverted_card_payment?,6736,development
66a0991092ecf19e8fde,6002,pending_transfer,5894,development
66a65a6418d6b8066260,4326,topping_up_by_card,4249,development
66ab7548e021233a4f95,2130,cancel_transfer,2093,development
66ae77dbf3eec86d4659,3913,unable_to_verify_identity,3847,development
66b6cd12828af0dda873,1819,top_up_by_bank_transfer_charge,1791,development
66b7b3e90e6508420e87,1006,card_delivery_estimate,994,development
66c6935e3a4647a594f6,8432,get_disposable_virtual_card,8266,development
66c75c11376904692f41,305,exchange_rate,303,development
66d37b7f6580371bab2b,292,exchange_rate,290,development
66e0261ca6ad0333609b,5044,declined_cash_withdrawal,4953,development
66e8a3a3eacf3b22c9d5,2508,wrong_amount_of_cash_received,2463,development
66e94886d2060092c6de,9167,top_up_by_card_charge,8991,development
66e985152289f56e02ca,6036,pending_transfer,5928,development
66f95f2e973344423b01,5888,declined_card_payment,5783,development
66fd745d188355d282c6,283,card_linking,281,development
66fdaaddda023491966a,1419,exchange_via_app,1400,development
672f1ea82ca4d418a2fa,6604,transfer_timing,6474,development
67395403c165bc5264ef,7580,transfer_into_account,7435,development
6757df171168f3021aaa,8942,cash_withdrawal_not_recognised,8768,development
676ae6735389d88cd13f,2455,wrong_amount_of_cash_received,2410,development
6776ce09a6de612ac4c2,824,pending_cash_withdrawal,814,development
6777afc596f435fa6cbb,8297,wrong_exchange_rate_for_cash_withdrawal,8134,development
678604b11a15aa33b7f0,4991,declined_cash_withdrawal,4901,development
678b7d1568111bb91d77,5735,Refund_not_showing_up,5632,development
6790753fb6cf20d2e1b5,9783,verify_my_identity,9596,development
679aea86366fb8125c1d,7408,receiving_money,7264,development
67a3d34959f11feabec0,5660,declined_transfer,5558,development
67a92fe1dd4919feae73,3905,unable_to_verify_identity,3839,development
67ad91bab6c95da871b3,3444,balance_not_updated_after_cheque_or_cash_deposit,3383,development
67ae8e0562e1716eab5b,4253,topping_up_by_card,4176,development
67af4ae5109f37e480d1,4347,disposable_card_limits,4270,development
67b00e2d71abd7acec25,8286,wrong_exchange_rate_for_cash_withdrawal,8123,development
67b8812efbee0c3a5e35,2876,supported_cards_and_currencies,2825,development
67b9228c9fddb82042b5,3353,balance_not_updated_after_cheque_or_cash_deposit,3292,development
67c491ebab4dc1c5cd06,468,card_payment_wrong_exchange_rate,463,development
67c7139474d39944f842,3709,edit_personal_details,3646,development
67cbd50202897e5a5d96,1839,top_up_by_bank_transfer_charge,1811,development
67d6ceadd156ecbc3ad7,5177,pending_card_payment,5082,development
67ebbc10ee9f1975a798,8062,order_physical_card,7904,development
67f4fb0e985d7bb646ca,3341,balance_not_updated_after_cheque_or_cash_deposit,3281,development
67f90fb9ccb619bb529f,1426,exchange_via_app,1407,development
681706f6d5a58a61c809,3906,unable_to_verify_identity,3840,development
683d2d435a7735ac74fa,4139,visa_or_mastercard,4070,development
683f67ed9e147ce4533b,8175,virtual_card_not_working,8014,development
684224ec42758e930954,4677,direct_debit_payment_not_recognised,4593,development
684b20866f07b5d65f00,7011,beneficiary_not_allowed,6872,development
6850d041677e488ea59a,923,fiat_currency_support,911,development
6852588091d0b7fe14b4,7754,verify_top_up,7605,development
685309147d247f4418cd,3594,card_payment_not_recognised,3532,development
685df77d429fa39ccb75,5232,pending_card_payment,5136,development
68622e635d47fa8f57eb,7061,beneficiary_not_allowed,6921,development
686750ff704fddfc7caf,3297,top_up_reverted,3237,development
686e9d951af8434521e7,301,exchange_rate,299,development
687398dfea48f6731b8f,8653,balance_not_updated_after_bank_transfer,8480,development
6875fa84b4ba1b2b483a,8794,cash_withdrawal_not_recognised,8620,development
688bd37c70960396a2dd,6564,verify_source_of_funds,6380,development
689ece293d3e84455023,7247,transfer_fee_charged,7106,development
68a028421bfeb06bf591,4913,passcode_forgotten,4825,development
68a15179c3ec1f56de52,9681,apple_pay_or_google_pay,9498,development
68a3c878cba5e1debc6e,3375,balance_not_updated_after_cheque_or_cash_deposit,3314,development
68a499af09d332a30b86,4261,topping_up_by_card,4184,development
68a5d60b52e295828143,3106,card_acceptance,3052,development
68afaa058b7d430dfc0c,3211,top_up_reverted,3152,development
68b59a33cba396fc1ce5,6942,change_pin,6804,development
68c0dcf22bee17055ce9,1243,automatic_top_up,1225,development
68c32cbb9f5b9fa22cbb,5928,declined_card_payment,5822,development
68cc5c192cf800128488,6104,pending_transfer,5990,development
68ccc095275a6db2f990,3492,card_payment_not_recognised,3430,development
68d0b522009973b0c7c1,2216,cancel_transfer,2177,development
68d25e66e16fc9692e71,6877,reverted_card_payment?,6740,development
68d2c331f830e777836a,8766,balance_not_updated_after_bank_transfer,8592,development
68d4ea54578be5b86885,388,exchange_rate,383,development
68ea2ee17f8abdd6d3b0,68,card_arrival,68,development
68eb4cb97c23223927b1,4572,atm_support,4490,development
68f1117be8e8f1ee0c32,8252,wrong_exchange_rate_for_cash_withdrawal,8090,development
68f5b733ff676b3f6dca,4776,direct_debit_payment_not_recognised,4690,development
68ffc71b999e93a1d3c0,3930,unable_to_verify_identity,3864,development
68ffca0ba96e8bab7b6d,5507,request_refund,5407,development
690326f2f8293e7c22ed,4298,topping_up_by_card,4221,development
69059a8c271d8bc19d44,2567,card_payment_fee_charged,2521,development
691f0ef04157ec749c08,3785,why_verify_identity,3719,development
69202a82433d7c27f9db,9052,exchange_charge,8877,development
694031d8b69b5e182b8e,9486,cash_withdrawal_charge,9304,development
69461bebbc7ee4e7f5c6,8855,cash_withdrawal_not_recognised,8681,development
695660e33a80381cb864,6010,pending_transfer,5902,development
695f791c1c4ccf5698b3,2148,cancel_transfer,2110,development
6966785f8d3450043941,5106,pending_card_payment,5013,development
696d65de48fbd84b0329,2359,wrong_amount_of_cash_received,2314,development
697e8bb52ae7570abfd5,2867,transfer_not_received_by_recipient,2816,development
698f5c25c81ebb83db9a,3888,why_verify_identity,3822,development
69916e62b80e19d02b89,4671,direct_debit_payment_not_recognised,4587,development
69a6cee13d18f240293e,933,fiat_currency_support,921,development
69ab793e1893faa1ac47,7975,top_up_by_cash_or_cheque,7818,development
69b284f7b9264fccfeed,5410,request_refund,5312,development
69b2fafe77e2993271aa,9704,apple_pay_or_google_pay,9520,development
69cded52c12aada82b41,9956,country_support,9766,development
69ce9a08a819cdd0920f,3468,balance_not_updated_after_cheque_or_cash_deposit,3406,development
69e1e802fb164728a336,7174,transfer_fee_charged,7033,development
69e59b24a0293b48adf7,5368,lost_or_stolen_phone,5270,development
69e5f6d71aaaefbb1d21,79,card_arrival,79,development
69eafc31419b440e2c88,1244,automatic_top_up,1226,development
6a023ff68be3eb1b78e7,7114,beneficiary_not_allowed,6973,development
6a03091749a291fccfc3,9184,activate_my_card,9008,development
6a094615cd4ab7043fb1,2910,supported_cards_and_currencies,2859,development
6a0d95b71d8f4deaba33,9087,top_up_by_card_charge,8912,development
6a1141c5da53c6c59257,3658,edit_personal_details,3596,development
6a15a8d24b2b2ba28e0d,6373,transaction_charged_twice,6254,development
6a2d638e8e66b0d48426,8723,balance_not_updated_after_bank_transfer,8549,development
6a3e59c321ec8b29e296,6152,terminate_account,6036,development
6a486dd72e92b34ad5a9,7541,failed_transfer,7397,development
6a4c3bac039e4782a621,8952,exchange_charge,8778,development
6a68bf0a71b6ce045166,8120,order_physical_card,7961,development
6a6fbcbd0c920ba17c80,7382,receiving_money,7238,development
6a7774af796b91824f8a,849,pending_cash_withdrawal,837,development
6a786e00f611983255bc,2154,cancel_transfer,2116,development
6a7a6ef6d3874d3b5022,586,extra_charge_on_statement,580,development
6a7c3833657d4273fdca,2647,card_payment_fee_charged,2599,development
6a7c8c66d34cc1661031,6687,transfer_timing,6556,development
6a85a803d3accad1eeb9,6729,reverted_card_payment?,6595,development
6a97ce328f1cf7817265,7924,getting_spare_card,7768,development
6aa496edc547bc1451e9,1963,pending_top_up,1934,development
6aaf9b4a51fa17554b07,6670,transfer_timing,6540,development
6ab47756601332be109a,7005,beneficiary_not_allowed,6866,development
6abd4450ab917ff20ce2,5495,request_refund,5395,development
6ac754c73d971f08a2e4,7346,receiving_money,7202,development
6adcb9061eac94d3a337,8361,wrong_exchange_rate_for_cash_withdrawal,8196,development
6ae5330e51d7aa68a3db,8203,virtual_card_not_working,8041,development
6ae7e36b84d470711b19,9279,activate_my_card,9100,development
6aec7248e121856c3018,3277,top_up_reverted,3217,development
6af6d80f54b9bfacfe9f,8058,order_physical_card,7900,development
6afb845745eabb10e49f,6187,terminate_account,6071,development
6b001925a43539ba9bf6,4409,disposable_card_limits,4331,development
6b06aedd54ba0a55cff1,785,pending_cash_withdrawal,775,development
6b077c5213968efd5b66,307,exchange_rate,305,development
6b0a6bb420508c41a0d4,997,fiat_currency_support,985,development
